Block	Agreement	SNP count
14995	match	2
14996	match	2
14997	match	4
14998	match	2
14999	match	9
15000	match	2
15001	match	2
15002	match	2
15003	match	2
15004	match	2
15005	match	2
15006	match	2
15007	match	4
15008	match	2
15009	match	5
15010	match	2
15011	match	2
15012	match	2
15013	match	5
15014	match	3
15015	match	2
15016	match	2
15017	match	2
15018	match	2
15019	match	3
15020	match	2
15021	match	2
15022	match	3
15023	match	2
15024	match	2
15025	match	2
15026	match	3
15027	match	2
15028	match	5
15029	match	2
15030	match	3
15031	match	3
15032	-	5
15033	match	7
15034	match	2
15035	match	2
15036	match	2
15037	match	2
15038	match	3
15039	match	2
15040	match	11
15041	match	2
15042	match	3
15043	match	3
15044	match	3
15045	match	2
15046	match	2
15047	match	2
15048	match	2
15049	match	3
15050	match	2
15051	match	2
15052	match	4
15053	match	2
15054	match	2
15055	match	2
15056	match	3
15057	match	3
15058	match	5
15059	match	5
15060	match	2
15061	match	2
15062	match	3
15063	match	2
15064	match	6
15065	match	2
15066	match	6
15067	match	6
15068	match	2
15069	match	2
15070	match	4
15071	match	10
15072	match	4
15073	match	2
15074	match	2
15075	match	4
15076	match	2
15077	match	2
15078	match	3
15079	match	3
15080	match	2
15081	match	2
15082	match	2
15083	match	2
15084	match	7
15085	match	2
15086	match	3
15087	match	2
15088	match	2
15089	match	4
15090	match	3
15091	match	2
15092	match	4
15093	match	6
15094	match	2
15095	match	3
15096	match	2
15097	match	2
15098	match	11
15099	match	2
15100	match	2
15101	match	3
15102	match	2
15103	match	2
15104	match	2
15105	match	3
15106	match	2
15107	match	2
15108	match	4
15109	match	2
15110	match	2
15111	match	2
15112	match	5
15113	match	2
15114	match	3
15115	match	2
15116	match	2
15117	match	2
15118	match	2
15119	match	2
15120	match	2
15121	match	2
15122	match	2
15123	match	2
15124	match	5
15125	match	2
15126	match	6
15127	match	2
15128	match	2
15129	match	5
15130	-	4
15131	match	12
15132	match	2
15133	match	2
15134	match	2
15135	match	2
15136	match	7
15137	match	3
15138	match	2
15139	match	6
15140	match	8
15141	match	2
15142	-	13
15143	match	4
15144	match	2
15145	match	4
15146	match	5
15147	match	4
15148	match	3
15149	match	3
15150	match	4
15151	match	4
15152	match	7
15153	match	4
15154	match	4
15155	match	2
15156	-	12
15157	match	2
15158	match	17
15159	match	3
15160	match	2
15161	match	7
15162	match	5
15163	match	2
15164	match	3
15165	match	3
15166	match	10
15167	match	2
15168	match	2
15169	match	2
15170	match	2
15171	match	5
15172	match	3
15173	match	2
15174	match	4
15175	match	2
15176	match	2
15177	match	2
15178	match	2
15179	match	2
15180	match	2
15181	match	3
15182	match	2
15183	match	7
15184	match	2
15185	match	2
15186	match	2
15187	match	2
15188	match	6
15189	match	2
15190	match	5
15191	match	2
15192	match	3
15193	match	2
15194	match	8
15195	match	2
15196	match	5
15197	match	6
15198	match	2
15199	match	2
15200	match	8
15201	match	5
15202	match	2
15203	match	3
15204	match	3
15205	match	2
15206	match	3
15207	match	9
15208	match	2
15209	match	4
15210	match	2
15211	match	6
15212	match	4
15213	match	2
15214	match	7
15215	match	2
15216	match	6
15217	match	4
15218	match	2
15219	match	2
15220	match	2
15221	match	5
15222	match	2
15223	match	4
15224	match	2
15225	match	4
15226	match	2
15227	match	2
15228	match	7
15229	match	3
15230	match	4
15231	match	10
15232	match	4
15233	match	4
15234	match	3
15235	match	2
15236	match	4
15237	match	2
15238	match	4
15239	match	9
15240	match	2
15241	match	6
15242	match	4
15243	match	5
15244	match	3
15245	match	3
15246	match	3
15247	match	4
15248	match	3
15249	match	2
15250	match	3
15251	match	8
15252	match	3
15253	match	12
15254	match	7
15255	match	2
15256	match	2
15257	match	3
15258	match	4
15259	match	2
15260	match	9
15261	match	2
15262	match	5
15263	match	3
15264	match	4
15265	match	2
15266	match	2
15267	match	2
15268	match	3
15269	match	3
15270	match	2
15271	match	2
15272	match	2
15273	match	2
15274	match	2
15275	match	2
15276	match	2
15277	match	2
15278	match	2
15279	match	2
15280	match	2
15281	match	3
15282	match	2
15283	match	3
15284	match	3
15285	match	2
15286	match	5
15287	match	2
15288	match	2
15289	match	2
15290	match	12
15291	match	2
15292	match	3
15293	match	3
15294	match	3
15295	match	2
15296	match	2
15297	match	5
15298	match	3
15299	match	2
15300	match	2
15301	match	3
15302	match	6
15303	match	2
15304	match	2
15305	match	2
15306	match	4
15307	match	5
15308	match	3
15309	match	2
15310	match	2
15311	match	3
15312	match	5
15313	match	11
15314	match	2
15315	match	16
15316	match	2
15317	match	5
15318	match	2
15319	match	2
15320	match	4
15321	match	3
15322	match	8
15323	match	2
15324	match	6
15325	match	2
15326	match	3
15327	match	5
15328	match	2
15329	match	2
15330	match	11
15331	match	3
15332	match	4
15333	match	4
15334	match	4
15335	match	5
15336	match	3
15337	match	2
15338	match	2
15339	match	2
15340	match	4
15341	match	2
15342	match	3
15343	match	4
15344	match	5
15345	match	2
15346	match	5
15347	match	2
15348	match	7
15349	match	4
15350	match	3
15351	match	4
15352	match	3
15353	match	22
15354	match	3
15355	match	3
15356	match	7
15357	match	2
15358	match	3
15359	match	3
15360	match	3
15361	match	4
15362	match	3
15363	match	2
15364	match	2
15365	match	8
15366	match	2
15367	match	2
15368	match	5
15369	match	2
15370	match	3
15371	match	3
15372	match	3
15373	match	3
15374	match	2
15375	match	2
15376	match	7
15377	match	2
15378	match	2
15379	match	2
15380	match	2
15381	match	2
15382	match	2
15383	match	2
15384	match	2
15385	match	2
15386	match	5
15387	match	2
15388	match	2
15389	match	8
15390	match	3
15391	match	4
15392	match	3
15393	match	2
15394	match	2
15395	match	2
15396	match	3
15397	match	2
15398	match	3
15399	match	2
15400	match	5
15401	match	2
15402	match	2
15403	match	2
15404	match	4
15405	match	2
15406	match	3
15407	match	3
15408	match	6
15409	match	3
15410	match	4
15411	match	2
15412	match	2
15413	match	4
15414	-	2
15415	match	5
15416	match	3
15417	match	4
15418	match	2
15419	match	3
15420	match	2
15421	match	6
15422	match	2
15423	match	2
15424	match	2
15425	match	4
15426	match	2
15427	match	2
15428	match	2
15429	match	2
15430	match	2
15431	match	3
15432	match	2
15433	match	5
15434	match	3
15435	match	7
15436	match	3
15437	match	2
15438	match	2
15439	match	2
15440	match	2
15441	match	2
15442	match	2
15443	match	2
15444	match	3
15445	match	3
15446	match	2
15447	match	3
15448	match	2
15449	match	2
15450	match	4
15451	match	2
15452	match	2
15453	match	3
15454	match	3
15455	match	2
15456	match	4
15457	match	3
15458	match	2
15459	match	2
15460	match	3
15461	match	4
15462	match	2
15463	match	2
15464	match	2
15465	match	2
15466	match	3
15467	match	3
15468	match	2
15469	match	2
15470	match	3
15471	match	5
15472	match	4
15473	match	2
15474	match	4
15475	match	2
15476	match	2
15477	match	4
15478	match	2
15479	match	2
15480	match	2
15481	match	3
15482	match	2
15483	match	2
15484	match	3
15485	match	4
15486	match	2
15487	match	3
15488	match	2
15489	match	2
15490	match	2
15491	match	2
15492	match	2
15493	match	6
15494	match	2
15495	match	2
15496	match	2
15497	match	2
15498	match	5
15499	match	4
15500	match	2
15501	match	3
15502	match	3
15503	match	2
15504	match	4
15505	match	2
15506	match	2
15507	match	4
15508	match	2
15509	match	3
15510	-	59
15511	match	2
15512	match	2
15513	match	2
15514	match	5
15515	match	2
15516	match	2
15517	match	2
15518	match	3
15519	match	2
15520	match	2
15521	match	3
15522	match	3
15523	match	4
15524	match	2
15525	match	2
15526	match	2
15527	match	2
15528	match	4
15529	match	6
15530	match	4
15531	match	4
15532	match	2
15533	match	2
15534	match	5
15535	match	2
15536	match	2
15537	match	2
15538	match	2
15539	-	3
15540	match	2
15541	match	2
15542	match	2
15543	match	4
15544	match	2
15545	match	3
15546	match	2
15547	-	4
15548	match	2
15549	match	2
15550	match	2
15551	match	2
15552	match	2
15553	match	3
15554	match	6
15555	match	4
15556	match	2
15557	match	2
15558	match	3
15559	match	2
15560	match	6
15561	match	2
15562	match	3
15563	match	2
15564	match	2
15565	match	2
15566	match	2
15567	match	2
15568	match	4
15569	match	2
15570	match	2
15571	match	2
15572	match	3
15573	match	3
15574	match	2
15575	match	2
15576	match	3
15577	match	2
15578	match	4
15579	match	2
15580	match	5
15581	match	4
15582	match	5
15583	match	9
15584	match	2
15585	match	5
15586	match	3
15587	match	3
15588	match	3
15589	match	3
15590	match	6
15591	match	5
15592	match	2
15593	match	6
15594	match	7
15595	match	3
15596	match	12
15597	match	2
15598	match	4
15599	match	12
15600	match	2
15601	match	4
15602	match	2
15603	match	2
15604	match	4
15605	match	2
15606	match	15
15607	-	5
15608	match	2
15609	match	12
15610	match	2
15611	match	8
15612	match	16
15613	match	5
15614	match	4
15615	match	4
15616	match	2
15617	match	3
15618	match	5
15619	match	2
15620	match	2
15621	-	10
15622	match	3
15623	match	2
15624	match	2
15625	match	12
15626	match	3
15627	match	2
15628	match	2
15629	match	2
15630	match	2
15631	match	4
15632	match	3
15633	match	5
15634	match	2
15635	match	3
15636	match	2
15637	match	7
15638	match	3
15639	match	3
15640	match	3
15641	match	5
15642	match	7
15643	match	3
15644	match	3
15645	match	5
15646	match	7
15647	-	3
15648	match	7
15649	match	3
15650	match	2
15651	match	9
15652	match	2
15653	match	2
15654	match	2
15655	match	2
15656	match	3
15657	match	2
15658	match	2
15659	match	2
15660	match	2
15661	match	4
15662	match	3
15663	match	2
15664	match	4
15665	match	3
15666	match	2
15667	match	2
15668	match	8
15669	match	2
15670	match	6
15671	match	5
15672	match	2
15673	match	6
15674	match	8
15675	match	3
15676	match	8
15677	match	4
15678	match	4
15679	match	2
15680	match	2
15681	match	5
15682	match	2
15683	match	3
15684	match	2
15685	match	3
15686	match	2
15687	match	6
15688	match	11
15689	match	8
15690	match	2
15691	match	5
15692	match	2
15693	match	3
15694	match	2
15695	match	3
15696	match	3
15697	match	3
15698	match	2
15699	match	3
15700	match	3
15701	match	5
15702	match	4
15703	match	2
15704	match	5
15705	match	2
15706	match	2
15707	match	6
15708	match	3
15709	match	2
15710	match	7
15711	match	6
15712	match	16
15713	match	7
15714	match	3
15715	match	9
15716	match	10
15717	match	5
15718	match	5
15719	match	3
15720	match	10
15721	match	6
15722	match	5
15723	match	2
15724	-	6
15725	match	4
15726	-	5
15727	match	4
15728	match	2
15729	-	4
15730	match	4
15731	match	4
15732	match	6
15733	match	5
15734	match	2
15735	match	3
15736	match	2
15737	match	6
15738	match	4
15739	match	2
15740	match	7
15741	match	3
15742	match	2
15743	match	2
15744	-	2
15745	match	2
15746	match	7
15747	match	3
15748	match	2
15749	match	5
15750	match	5
15751	match	4
15752	match	2
15753	match	4
15754	match	6
15755	match	3
15756	match	3
15757	match	13
15758	match	2
15759	match	3
15760	-	2
15761	match	5
15762	match	3
15763	match	2
15764	match	2
15765	match	3
15766	match	2
15767	match	3
15768	match	7
15769	match	5
15770	match	2
15771	match	3
15772	match	3
15773	match	9
15774	match	4
15775	match	4
15776	match	3
15777	match	2
15778	-	11
15779	match	3
15780	match	2
15781	match	2
15782	match	3
15783	match	2
15784	match	2
15785	match	3
15786	match	3
15787	match	4
15788	match	3
15789	match	4
15790	match	4
15791	match	7
15792	match	2
15793	match	2
15794	match	6
15795	match	2
15796	match	3
15797	match	6
15798	match	11
15799	match	3
15800	match	11
15801	match	2
15802	match	2
15803	match	2
15804	match	7
15805	match	6
15806	match	2
15807	match	2
15808	match	2
15809	match	4
15810	match	6
15811	match	2
15812	match	2
15813	match	2
15814	match	8
15815	match	4
15816	match	8
15817	match	2
15818	match	4
15819	match	8
15820	match	2
15821	match	3
15822	match	5
15823	match	3
15824	match	2
15825	match	3
15826	match	2
15827	match	6
15828	match	4
15829	match	5
15830	match	5
15831	match	2
15832	match	4
15833	match	2
15834	match	2
15835	match	2
15836	match	2
15837	match	2
15838	match	5
15839	match	6
15840	match	2
15841	match	7
15842	match	2
15843	match	2
15844	match	4
15845	match	15
15846	match	5
15847	match	5
15848	match	3
15849	match	2
15850	match	2
15851	match	2
15852	match	3
15853	match	4
15854	match	13
15855	match	5
15856	match	2
15857	match	4
15858	match	3
15859	match	2
15860	match	10
15861	match	2
15862	-	30
15863	match	5
15864	match	2
15865	match	2
15866	match	2
15867	match	2
15868	match	5
15869	match	2
15870	match	2
15871	match	2
15872	match	2
15873	match	3
15874	match	2
15875	match	2
15876	match	3
15877	match	7
15878	match	2
15879	match	8
15880	match	2
15881	match	2
15882	match	2
15883	match	3
15884	match	2
15885	match	2
15886	match	2
15887	match	2
15888	match	2
15889	match	2
15890	match	3
15891	match	4
15892	match	3
15893	match	2
15894	match	6
15895	match	2
15896	match	12
15897	match	2
15898	match	2
15899	match	2
15900	match	6
15901	match	2
15902	match	2
15903	match	2
15904	match	2
15905	match	2
15906	match	2
15907	match	4
15908	match	3
15909	match	8
15910	match	3
15911	match	2
15912	match	2
15913	match	3
15914	match	2
15915	match	2
15916	match	2
15917	match	2
15918	match	2
15919	match	2
15920	match	2
15921	match	3
15922	match	3
15923	match	2
15924	match	2
15925	match	2
15926	match	3
15927	match	2
15928	match	3
15929	-	4
15930	match	2
15931	match	3
15932	match	8
15933	match	2
15934	match	3
15935	match	2
15936	match	2
15937	match	5
15938	match	3
15939	match	3
15940	match	11
15941	match	2
15942	match	2
15943	match	2
15944	match	2
15945	match	2
15946	match	2
15947	match	2
15948	match	2
15949	match	3
15950	match	2
15951	match	3
15952	match	3
15953	match	4
15954	match	2
15955	match	2
15956	match	3
15957	match	3
15958	match	2
15959	-	4
15960	match	4
15961	match	2
15962	match	2
15963	match	3
15964	match	6
15965	match	2
15966	match	2
15967	match	2
15968	match	3
15969	match	4
15970	match	3
15971	match	2
15972	match	3
15973	match	2
15974	match	2
15975	match	3
15976	match	3
15977	match	2
15978	match	4
15979	match	2
15980	match	2
15981	match	5
15982	match	2
15983	match	2
15984	match	4
15985	match	6
15986	match	8
15987	match	3
15988	-	5
15989	match	2
15990	match	3
15991	match	3
15992	match	8
15993	match	2
15994	match	2
15995	match	3
15996	match	5
15997	match	2
15998	match	3
15999	match	2
16000	match	3
16001	match	2
16002	match	3
16003	match	2
16004	match	2
16005	match	11
16006	match	2
16007	match	8
16008	match	2
16009	match	2
16010	match	2
16011	match	2
16012	match	3
16013	match	7
16014	match	2
16015	match	2
16016	match	3
16017	match	3
16018	match	2
16019	match	2
16020	match	2
16021	-	2
16022	match	3
16023	match	2
16024	match	2
16025	match	2
16026	match	2
16027	match	4
16028	match	2
16029	match	2
16030	match	2
16031	match	2
16032	match	2
16033	match	5
16034	match	4
16035	match	2
16036	match	2
16037	match	2
16038	match	8
16039	match	2
16040	-	5
16041	match	2
16042	match	2
16043	match	2
16044	-	2
16045	match	2
16046	match	3
16047	match	3
16048	match	3
16049	match	2
16050	match	2
16051	match	7
16052	match	2
16053	match	2
16054	match	2
16055	match	4
16056	match	3
16057	match	2
16058	match	2
16059	match	2
16060	match	3
16061	match	3
16062	match	2
16063	match	4
16064	match	13
16065	match	2
16066	match	11
16067	match	5
16068	match	7
16069	match	4
16070	match	2
16071	match	3
16072	match	2
16073	match	3
16074	match	4
16075	match	2
16076	match	4
16077	match	4
16078	match	2
16079	match	2
16080	match	2
16081	match	2
16082	-	29
16083	match	3
16084	match	9
16085	match	2
16086	match	2
16087	match	2
16088	match	4
16089	match	2
16090	match	2
16091	match	2
16092	match	2
16093	match	2
16094	match	2
16095	match	2
16096	match	4
16097	match	3
16098	match	2
16099	match	2
16100	match	2
16101	match	5
16102	match	2
16103	match	2
16104	match	2
16105	match	2
16106	match	3
16107	match	2
16108	match	4
16109	match	2
16110	match	2
16111	match	2
16112	match	2
16113	match	2
16114	match	2
16115	match	2
16116	match	4
16117	match	2
16118	match	2
16119	match	2
16120	match	2
16121	match	2
16122	match	3
16123	match	2
16124	-	3
16125	match	2
16126	match	2
16127	match	2
16128	match	2
16129	match	2
16130	match	2
16131	match	2
16132	match	5
16133	match	2
16134	match	4
16135	match	2
16136	match	2
16137	match	2
16138	match	4
16139	match	2
16140	match	14
16141	match	2
16142	match	2
16143	match	2
16144	match	3
16145	match	2
16146	match	2
16147	match	2
16148	match	2
16149	match	4
16150	match	3
16151	match	3
16152	match	4
16153	match	3
16154	match	2
16155	match	2
16156	match	3
16157	match	2
16158	match	2
16159	match	2
16160	match	4
16161	match	2
16162	match	2
16163	match	9
16164	match	2
16165	match	4
16166	match	6
16167	match	2
16168	match	2
16169	match	2
16170	match	3
16171	match	2
16172	match	4
16173	match	3
16174	match	2
16175	match	7
16176	-	11
16177	match	2
16178	match	4
16179	-	16
16180	match	2
16181	match	2
16182	match	4
16183	match	5
16184	match	6
16185	match	2
16186	match	2
16187	match	3
16188	match	3
16189	match	2
16190	match	2
16191	match	3
16192	match	2
16193	match	18
16194	match	2
16195	match	4
16196	match	3
16197	match	2
16198	-	5
16199	match	4
16200	match	2
16201	match	2
16202	match	2
16203	match	10
16204	match	4
16205	match	2
16206	match	3
16207	match	2
16208	match	2
16209	match	5
16210	match	2
16211	match	3
16212	-	4
16213	match	4
16214	match	2
16215	match	5
16216	match	2
16217	match	2
16218	match	2
16219	match	2
16220	match	6
16221	match	2
16222	match	5
16223	match	9
16224	match	7
16225	match	2
16226	match	3
16227	match	3
16228	match	2
16229	match	4
16230	match	2
16231	match	3
16232	match	2
16233	match	3
16234	match	2
16235	match	2
16236	match	3
16237	match	2
16238	match	4
16239	match	5
16240	match	4
16241	match	2
16242	match	14
16243	match	3
16244	match	2
16245	match	3
16246	match	2
16247	match	2
16248	match	4
16249	match	2
16250	match	2
16251	match	4
16252	-	5
16253	match	3
16254	match	2
16255	match	4
16256	match	2
16257	match	2
16258	match	2
16259	match	2
16260	match	2
16261	match	3
16262	match	2
16263	match	2
16264	match	2
16265	match	4
16266	match	7
16267	match	2
16268	match	2
16269	match	2
16270	match	2
16271	match	2
16272	match	2
16273	match	2
16274	match	2
16275	match	6
16276	match	4
16277	match	2
16278	match	2
16279	match	2
16280	match	2
16281	match	2
16282	match	2
16283	match	3
16284	match	4
16285	match	2
16286	match	3
16287	match	2
16288	match	2
16289	match	2
16290	match	2
16291	match	2
16292	match	3
16293	match	2
16294	match	3
16295	match	2
16296	match	7
16297	match	3
16298	-	5
16299	match	3
16300	match	4
16301	match	2
16302	match	3
16303	match	2
16304	match	3
16305	match	2
16306	match	2
16307	match	2
16308	match	2
16309	match	4
16310	match	2
16311	match	2
16312	match	2
16313	match	4
16314	match	2
16315	match	2
16316	match	3
16317	match	8
16318	match	6
16319	-	4
16320	match	2
16321	match	3
16322	match	3
16323	match	7
16324	match	2
16325	match	2
16326	match	3
16327	match	2
16328	match	2
16329	match	2
16330	match	3
16331	match	2
16332	match	2
16333	match	3
16334	match	2
16335	match	3
16336	match	4
16337	match	2
16338	match	2
16339	match	2
16340	match	6
16341	match	3
16342	match	2
16343	match	2
16344	match	2
16345	match	4
16346	match	3
16347	-	9
16348	match	2
16349	match	4
16350	match	2
16351	match	2
16352	match	2
16353	match	3
16354	match	2
16355	match	2
16356	match	3
16357	match	5
16358	match	2
16359	match	2
16360	match	2
16361	match	2
16362	match	2
16363	match	4
16364	match	2
16365	match	6
16366	match	9
16367	match	2
16368	match	3
16369	match	4
16370	match	2
16371	match	2
16372	match	2
16373	match	3
16374	match	2
16375	match	2
16376	match	2
16377	match	2
16378	match	2
16379	match	2
16380	match	2
16381	match	2
16382	match	2
16383	match	2
16384	match	2
16385	match	3
16386	match	2
16387	match	3
16388	match	2
16389	match	2
16390	match	4
16391	match	2
16392	match	3
16393	match	3
16394	match	7
16395	match	2
16396	match	2
16397	match	2
16398	match	2
16399	-	13
16400	match	3
16401	match	2
16402	match	2
16403	match	7
16404	match	3
16405	match	3
16406	match	12
16407	match	6
16408	match	2
16409	match	4
16410	match	2
16411	match	2
16412	match	2
16413	match	2
16414	-	6
16415	match	3
16416	match	5
16417	match	5
16418	match	2
16419	match	3
16420	match	2
16421	match	2
16422	match	3
16423	match	2
16424	match	2
16425	match	2
16426	match	3
16427	match	6
16428	match	2
16429	-	9
16430	match	2
16431	match	4
16432	match	2
16433	match	2
16434	match	2
16435	match	2
16436	match	4
16437	match	2
16438	match	2
16439	match	2
16440	match	2
16441	match	9
16442	match	7
16443	match	3
16444	match	2
16445	match	2
16446	match	3
16447	-	7
16448	match	2
16449	match	2
16450	-	7
16451	match	17
16452	match	3
16453	match	15
16454	match	2
16455	match	3
16456	match	2
16457	match	2
16458	-	12
16459	match	2
16460	match	2
16461	match	2
16462	match	2
16463	match	3
16464	match	2
16465	match	2
16466	match	2
16467	match	4
16468	-	2
16469	match	2
16470	match	2
16471	match	5
16472	match	2
16473	match	4
16474	match	2
16475	match	2
16476	match	2
16477	match	4
16478	match	2
16479	match	2
16480	match	2
16481	match	2
16482	match	2
16483	match	2
16484	match	2
16485	match	3
16486	match	4
16487	match	3
16488	match	4
16489	match	2
16490	match	3
16491	match	4
16492	match	3
16493	match	2
16494	match	4
16495	match	2
16496	match	2
16497	match	3
16498	match	2
16499	match	2
16500	match	2
16501	match	3
16502	match	2
16503	match	4
16504	match	7
16505	match	3
16506	match	2
16507	match	2
16508	match	2
16509	match	2
16510	match	2
16511	match	3
16512	match	2
16513	match	2
16514	match	2
16515	match	2
16516	match	2
16517	match	2
16518	-	17
16519	match	2
16520	match	3
16521	match	2
16522	match	7
16523	match	2
16524	match	2
16525	match	2
16526	match	3
16527	match	2
16528	match	2
16529	match	2
16530	match	3
16531	match	2
16532	match	4
16533	match	2
16534	match	2
16535	match	3
16536	match	4
16537	match	3
16538	match	4
16539	match	8
16540	match	2
16541	match	2
16542	match	7
16543	match	2
16544	match	2
16545	match	2
16546	match	3
16547	match	2
16548	match	2
16549	match	4
16550	match	2
16551	match	3
16552	match	10
16553	match	2
16554	match	3
16555	match	2
16556	match	3
16557	match	4
16558	match	2
16559	match	3
16560	match	2
16561	-	4
16562	match	2
16563	match	2
16564	match	4
16565	match	2
16566	-	6
16567	match	2
16568	match	3
16569	match	2
16570	match	2
16571	match	2
16572	match	3
16573	match	2
16574	match	6
16575	match	2
16576	-	7
16577	match	3
16578	match	2
16579	match	2
16580	match	2
16581	match	2
16582	match	6
16583	match	2
16584	match	2
16585	match	2
16586	match	6
16587	match	2
16588	match	2
16589	match	2
16590	match	2
16591	match	6
16592	match	2
16593	match	3
16594	-	3
16595	match	2
16596	match	2
16597	match	4
16598	match	8
16599	match	8
16600	match	2
16601	match	2
16602	match	2
16603	match	2
16604	match	2
16605	match	3
16606	match	2
16607	match	2
16608	match	3
16609	match	2
16610	match	4
16611	match	3
16612	match	2
16613	match	2
16614	match	9
16615	match	3
16616	match	2
16617	match	3
16618	match	5
16619	match	2
16620	match	2
16621	match	2
16622	match	2
16623	match	3
16624	match	2
16625	match	2
16626	match	2
16627	match	2
16628	match	2
16629	match	3
16630	match	2
16631	match	3
16632	match	2
16633	match	8
16634	match	2
16635	match	2
16636	match	8
16637	match	2
16638	match	2
16639	match	6
16640	match	2
16641	match	2
16642	match	2
16643	match	4
16644	match	2
16645	match	2
16646	match	2
16647	match	2
16648	match	2
16649	match	3
16650	match	4
16651	match	4
16652	match	2
16653	match	8
16654	match	3
16655	match	3
16656	match	2
16657	match	5
16658	match	3
16659	match	5
16660	match	2
16661	match	3
16662	match	2
16663	match	2
16664	match	5
16665	match	7
16666	match	4
16667	match	2
16668	match	4
16669	match	3
16670	match	5
16671	match	3
16672	match	3
16673	match	2
16674	match	2
16675	-	4
16676	match	3
16677	match	5
16678	match	7
16679	match	2
16680	match	6
16681	match	5
16682	match	5
16683	match	4
16684	match	6
16685	match	4
16686	match	4
16687	match	4
16688	match	6
16689	match	2
16690	match	3
16691	match	3
16692	match	2
16693	match	2
16694	match	2
16695	match	3
16696	match	6
16697	match	4
16698	match	2
16699	match	3
16700	match	4
16701	match	2
16702	match	4
16703	match	2
16704	match	7
16705	match	2
16706	match	2
16707	match	2
16708	match	2
16709	match	2
16710	match	2
16711	match	2
16712	match	5
16713	match	5
16714	match	2
16715	match	2
16716	match	5
16717	match	4
16718	match	3
16719	match	2
16720	match	3
16721	match	2
16722	match	3
16723	match	4
16724	match	8
16725	match	2
16726	match	2
16727	match	2
16728	match	2
16729	match	2
16730	match	5
16731	match	2
16732	match	6
16733	match	4
16734	match	4
16735	match	2
16736	match	3
16737	match	2
16738	match	3
16739	match	3
16740	match	3
16741	match	2
16742	match	3
16743	match	5
16744	match	7
16745	match	3
16746	match	2
16747	match	2
16748	match	2
16749	match	2
16750	match	2
16751	match	2
16752	match	2
16753	match	8
16754	match	12
16755	match	3
16756	match	3
16757	match	2
16758	match	9
16759	match	3
16760	match	2
16761	match	3
16762	match	3
16763	match	4
16764	match	11
16765	match	5
16766	match	5
16767	match	2
16768	match	4
16769	match	5
16770	match	3
16771	match	2
16772	match	2
16773	match	4
16774	match	2
16775	match	7
16776	match	9
16777	match	2
16778	match	2
16779	match	3
16780	match	8
16781	match	6
16782	match	2
16783	match	3
16784	match	3
16785	match	7
16786	match	2
16787	match	3
16788	match	3
16789	match	2
16790	match	3
16791	match	4
16792	match	5
16793	match	2
16794	match	8
16795	match	6
16796	match	2
16797	match	3
16798	match	4
16799	match	7
16800	match	9
16801	match	4
16802	match	3
16803	match	3
16804	match	5
16805	match	5
16806	match	2
16807	match	2
16808	match	2
16809	match	5
16810	match	2
16811	match	4
16812	match	3
16813	match	2
16814	match	5
16815	match	7
16816	match	2
16817	match	3
16818	match	5
16819	match	6
16820	match	2
16821	match	2
16822	match	9
16823	match	5
16824	match	2
16825	match	2
16826	match	2
16827	match	2
16828	match	6
16829	-	11
16830	match	3
16831	match	3
16832	match	2
16833	match	2
16834	match	8
16835	match	2
16836	match	2
16837	match	4
16838	match	3
16839	match	5
16840	match	2
16841	match	2
16842	match	2
16843	match	6
16844	match	2
16845	match	5
16846	match	3
16847	match	8
16848	-	2
16849	match	7
16850	match	2
16851	match	2
16852	-	7
16853	match	2
16854	match	2
16855	match	2
16856	match	3
16857	match	2
16858	match	2
16859	match	2
16860	match	2
16861	match	2
16862	match	3
16863	match	2
16864	match	9
16865	match	2
16866	match	2
16867	match	2
16868	match	4
16869	match	3
16870	match	2
16871	match	6
16872	match	2
16873	match	2
16874	match	3
16875	match	2
16876	match	3
16877	match	11
16878	match	2
16879	match	2
16880	match	3
16881	match	4
16882	match	2
16883	match	5
16884	match	2
16885	match	2
16886	match	4
16887	match	3
16888	match	4
16889	match	4
16890	match	4
16891	match	2
16892	match	4
16893	match	6
16894	match	4
16895	match	5
16896	match	4
16897	match	2
16898	match	3
16899	match	2
16900	match	4
16901	match	2
16902	match	2
16903	match	2
16904	match	5
16905	-	19
16906	match	4
16907	match	5
16908	match	2
16909	match	3
16910	match	2
16911	match	4
16912	match	2
16913	match	2
16914	match	3
16915	match	2
16916	match	4
16917	match	2
16918	match	2
16919	match	3
16920	match	3
16921	match	2
16922	match	3
16923	match	6
16924	match	7
16925	match	2
16926	match	4
16927	match	6
16928	match	2
16929	match	2
16930	match	9
16931	match	2
16932	match	2
16933	match	4
16934	match	2
16935	-	7
16936	match	4
16937	match	5
16938	match	2
16939	match	7
16940	match	3
16941	match	8
16942	match	3
16943	match	2
16944	match	2
16945	match	2
16946	match	4
16947	match	7
16948	match	4
16949	match	8
16950	match	3
16951	match	3
16952	match	6
16953	match	2
16954	match	6
16955	match	2
16956	match	2
16957	match	2
16958	match	2
16959	match	7
16960	match	8
16961	match	6
16962	match	10
16963	match	4
16964	match	3
16965	match	3
16966	match	2
16967	match	2
16968	match	3
16969	match	3
16970	match	5
16971	match	3
16972	match	3
16973	match	2
16974	-	11
16975	match	2
16976	match	2
16977	match	5
16978	match	2
16979	match	5
16980	match	6
16981	match	4
16982	match	7
16983	match	4
16984	match	3
16985	match	2
16986	match	3
16987	match	3
16988	match	4
16989	match	2
16990	match	3
16991	match	5
16992	match	2
